f_name,l_name,gender,area_code,phone,city,state,zip,marital_status,has_child,salary,rate,single_exemp,married_exemp,child_exemp
Pratul,Raugh,M,931,426-5469,JOHNSON CITY,TN,37615,M,Y,80000,0,0,0,0
Ambros,Rapin,F,304,962-6300,CHARLESTON,WV,25303,S,N,20000,3.7,2000,0,0
Guilherme,Nagasaka,F,708,700-5987,BUTLER,IL,62015,M,Y,90000,3,0,4000,2000
Yka,Franaszczuk,M,301,227-9900,BALTIMORE,MD,21201,M,N,35000,4.75,0,4800,0
Eugen,Rouse,F,570,279-4927,VALLEY FORGE,PA,19481,S,N,60000,3.07,0,0,0
Krassimir,Wolfson,F,208,249-5954,SUN VALLEY,ID,83354,S,N,5000,2.6903439,3300,0,0
Saewoong,Pauthner,M,516,765-1702,BUFFALO,NY,14261,S,N,30000,4.127439,0,0,0
Prabhakaran,Treleaven,M,808,364-2641,HONOLULU,HI,96810,M,N,100000,8.25,0,2080,0
Ludo,Koide,F,435,161-9624,OGDEN,UT,84414,M,N,100000,7,0,4950,0
Kitsana,McKibbon,F,952,145-9912,NOYES,MN,56740,S,N,25000,5.5895944,3300,0,0
Erez,Shinomoto,M,336,996-8641,SALISBURY,NC,28147,S,N,70000,7.201049,3300,0,0
Celia,Wellman,M,401,825-3277,FOSTER,RI,2825,M,Y,90000,0,0,0,0
Bastiaan,Schneeberger,F,319,543-5463,BAGLEY,IA,50026,M,N,50000,7.8829904,0,80,0
Kahoru,Funkhouser,F,302,233-2799,GREENWOOD,DE,19950,M,Y,55000,5.609091,0,220,110
Met,Reeken,F,207,913-4788,AUBURN,ME,4211,M,Y,75000,8.5,0,5700,2850
Bruce,Voisard,F,716,230-9317,INLET,NY,13360,S,Y,15000,4.040549,0,0,1000
Yooichi,Magliocco,F,323,915-9979,SANTA BARBARA,CA,93101,S,N,60000,9.3,87,0,0
Ubeda,Brakmo,M,401,752-5702,CRANSTON,RI,2921,M,Y,55000,0,0,0,0
Kaizheng,Villano,M,808,624-8443,HAIKU,HI,96708,S,N,55000,8.25,1040,0,0
Plamena,Dewez,F,479,526-8868,NORTH LITTLE ROCK,AR,72124,S,Y,95000,7,20,0,20
Tero,Car,M,405,321-7240,OKLAHOMA CITY,OK,73151,S,N,25000,6.25,1000,0,0
Justine,Wolfrum,F,620,250-5991,TOPEKA,KS,66625,M,N,45000,6.45,0,4500,0
Olle,Montelius,F,213,272-6368,GLENDALE,CA,91208,S,Y,85000,9.3,87,0,272
DAIDA,Kingdon,F,412,324-8174,PITTSBURGH,PA,15250,M,N,65000,3.07,0,0,0
Sudhir,Bodoff,M,267,892-8480,MYERSTOWN,PA,17067,M,N,30000,3.07,0,0,0
Khakhanian,Vinek,F,740,603-3232,NORTH HAMPTON,OH,45349,S,N,55000,2.3717437,1300,0,0
Oddvar,Berbec,M,414,647-6661,COMBINED LOCKS,WI,54113,M,N,65000,5.575788,0,1400,0
Akiniro,Schapire,F,802,432-9946,WELLS RIVER,VT,5081,M,N,100000,4.994672,0,6600,0
Yanjie,Tetongnon,F,314,179-4356,VULCAN,MO,63675,M,Y,25000,6,0,4200,1200
Yoshito,Wicinski,F,202,572-1167,WASHINGTON,DC,20501,S,Y,10000,4.5,1370,0,1370
Jingyu,Tabet,F,202,497-4800,WASHINGTON,DC,20015,S,N,50000,9,1370,0,0
Anderla,Shiraz,F,601,458-7803,COLLINSVILLE,MS,39325,S,Y,95000,5,6000,0,1500
Samson,Mikov,M,785,231-2073,WAKARUSA,KS,66546,M,N,30000,6.45,0,4500,0
Sophia,D'Agostino,F,205,987-8050,ANDALUSIA,AL,36420,M,N,40000,5,0,3000,0
Toyohide,Beuter,F,607,313-1775,BUFFALO,NY,14221,S,Y,50000,4.243293,0,0,1000
Rahul,Hoopen,F,270,524-4626,AGES BROOKSIDE,KY,40801,M,Y,20000,2.9444444,0,40,20
Andreas,Schaap,M,202,214-6984,WASHINGTON,DC,20543,M,Y,65000,9,0,2740,1370
Zahari,Middleton,M,307,698-4182,NATRONA,WY,82646,S,N,35000,0,0,0,0
Kornel,Hollenbach,F,334,457-7288,MARGARET,AL,35112,M,Y,85000,5,0,3000,300
Zhongde,Tawera,F,857,597-6126,SPRINGFIELD,MA,1133,S,N,80000,5.3,3575,0,0
Mysore,Douchet,F,253,237-2543,LANGLEY,WA,98260,S,N,20000,0,0,0,0
Alix,Lautenschlager,F,731,169-2927,GREENEVILLE,TN,37745,M,N,50000,0,0,0,0
Eugenia,Perrizo,F,828,259-7979,JONESVILLE,NC,28642,M,Y,5000,6,0,6600,3300
Luigi,Colotti,M,602,742-3510,SAFFORD,AZ,85548,S,N,75000,3.8775,2100,0,0
Larissa,Trivett,F,985,557-2970,PERRY,LA,70575,S,Y,40000,6,4500,0,1000
Algimantas,Chnag,M,505,739-7411,ALBUQUERQUE,NM,87199,S,N,20000,5.3,3300,0,0
Carmem,Basnet,F,847,370-4888,WINNETKA,IL,60093,M,N,80000,3,0,4000,0
Jonghyun,Holand,M,316,909-2053,MULLINVILLE,KS,67109,M,N,40000,6.45,0,4500,0
Byoung,Renegar,F,435,870-5589,HOOPER,UT,84315,S,Y,10000,7,2475,0,2475
Wendelin,Brodal,F,425,111-8382,VANCOUVER,WA,98662,S,N,40000,0,0,0,0
Teruhiro,Kosanke,F,769,334-9150,FLORA,MS,39071,S,Y,50000,5,6000,0,1500
Akihiro,Pine,F,573,157-1043,JEFFERSON CITY,MO,65111,S,Y,30000,6,2100,0,1200
Chacko,Bartell,M,337,345-5891,ROSELAND,LA,70456,S,N,50000,6,4500,0,0
Zhanqiu,Ohmoto,F,769,111-2464,FULTON,MS,38843,S,N,15000,5,6000,0,0
Wenjun,Danskin,M,304,259-8676,GLENVILLE,WV,26351,S,N,75000,6.5,2000,0,0
Barradas,Mutch,F,540,405-9444,HAMILTON,VA,20159,M,N,10000,3.875,0,1800,0
Nancy,Ziegert,M,731,230-4108,ROCKVALE,TN,37153,S,Y,30000,0,0,0,0
Inien,Pinchuk,F,319,245-4860,NICHOLS,IA,52766,M,N,5000,0.935984,0,80,0
Aki,Krikelis,M,201,854-1239,LITTLE SILVER,NJ,7739,M,Y,25000,1.4788542,0,2000,1500
Kayshav,Duclos,M,775,408-4219,LAS VEGAS,NV,89146,M,N,65000,0,0,0,0
Myrna,Junker,M,505,270-8221,ALBUQUERQUE,NM,87113,M,N,30000,5.3,0,6600,0
Branka,Oskamp,F,312,317-6853,HOFFMAN ESTATES,IL,60192,M,N,85000,3,0,4000,0
Lakshmi,Moshman,M,620,382-7288,COATS,KS,67028,M,N,15000,3.5,0,4500,0
Harvinder,Preteux,M,479,242-3940,CANEHILL,AR,72717,S,Y,30000,7,20,0,20
Jiann,Tague,M,479,639-8500,UNIONTOWN,AR,72955,S,Y,30000,7,20,0,20
Christino,Takkinen,F,401,955-8269,PROVIDENCE,RI,2901,M,Y,70000,0,0,0,0
Nitsan,Devlin,M,860,152-8792,MASHANTUCKET,CT,6338,S,N,85000,5,12750,0,0
Yongge,Basnet,F,361,437-9660,HOUSTON,TX,77207,M,N,5000,0,0,0,0
Edson,Beidas,F,502,121-2243,CORBIN,KY,40701,M,N,55000,4.888889,0,40,0
Aksenti,Praus,F,719,595-4675,WATKINS,CO,80137,S,Y,10000,4.63,0,0,0
Jory,Yannakoudakis,F,858,938-1131,ROSS,CA,94957,S,N,15000,3.0493855,87,0,0
Ramachandran,Kuchlein,M,618,780-7508,MORTON GROVE,IL,60053,M,N,90000,3,0,4000,0
MenChow,Ruther,F,985,940-6277,MATHEWS,LA,70375,S,N,100000,6,4500,0,0
Rangachari,Katz,F,702,766-4672,GERLACH,NV,89412,M,N,25000,0,0,0,0
Xianfeng,Benzmuller,M,952,512-3470,SOUDAN,MN,55782,M,N,60000,7.4572573,0,6600,0
Morton,Haraldsson,F,224,728-9030,LYONS,IL,60534,M,Y,45000,3,0,4000,2000
Behzad,Dumke,F,513,670-7160,CLEVELAND,OH,44125,M,N,60000,2.537718,0,2600,0
Kosaburo,Horspool,M,203,613-7487,FARMINGTON,CT,6030,S,N,55000,5,12750,0,0
Zdzislaw,Speirs,F,605,859-7405,LITTLE EAGLE,SD,57639,S,Y,70000,0,0,0,0
Vishesh,Kukimoto,M,724,713-4928,DUSHORE,PA,18614,S,N,15000,3.07,0,0,0
Xiadong,Juuso,F,302,104-8067,DAGSBORO,DE,19939,S,Y,70000,5.95,110,0,110
Shahrouz,Roehmer,M,636,961-1945,ROCKBRIDGE,MO,65741,S,N,65000,6,2100,0,0
Vijayaraghavan,Baz,M,503,397-4412,GLIDE,OR,97443,S,Y,95000,9,159,0,159
Imran,Rueda,M,701,345-8053,THOMPSON,ND,58278,S,N,10000,2.1,3300,0,0
Agustin,Murta,M,641,985-2755,EPWORTH,IA,52045,S,N,30000,4.795432,40,0,0
Camelia,Constantinescu,M,423,904-6790,FINLEY,TN,38030,M,Y,95000,0,0,0,0
Izabela,Vikas,F,504,298-3760,CROWVILLE,LA,71230,S,N,95000,6,4500,0,0
Patrick,Tohme,F,360,437-5646,RIVERSIDE,WA,98849,M,N,85000,0,0,0,0
Yoshimichi,Rothnie,F,610,702-1092,JEANNETTE,PA,15644,M,Y,15000,3.07,0,0,0
Chihping,Katker,F,603,483-7322,EAST WAKEFIELD,NH,3830,S,N,20000,0,0,0,0
John,Pierre,M,215,526-5701,PITTSBURGH,PA,15285,S,Y,55000,3.07,0,0,0
Colette,Houghland,M,580,500-9120,CHEYENNE,OK,73628,S,N,60000,6.25,1000,0,0
Aviezri,Tompits,M,731,744-8327,WHITES CREEK,TN,37189,M,Y,50000,0,0,0,0
Premsyl,Dom,M,262,209-2774,READSTOWN,WI,54652,M,N,30000,4.967658,0,1400,0
Viliam,Despeyroux,F,775,253-6991,LAS VEGAS,NV,89169,S,N,25000,0,0,0,0
Kumud,Schilier,F,567,534-3524,YOUNGSTOWN,OH,44505,M,N,75000,3.0356412,0,2600,0
Dolores,Strandh,M,302,125-3000,HARRINGTON,DE,19952,M,N,95000,5.95,0,220,0
Akira,Taillibert,M,302,242-1419,WILMINGTON,DE,19802,S,N,95000,5.95,110,0,0
Jakaob,Emmert,M,808,519-2989,FORT SHAFTER,HI,96858,M,N,50000,8.25,0,2080,0
Jonny,Libkin,M,775,926-2354,LAS VEGAS,NV,89132,S,Y,25000,0,0,0,0
Salim,Uemura,F,808,518-3179,WAIKOLOA,HI,96738,M,Y,5000,1.9407895,0,2080,1040
Spyrose,Beilin,F,210,253-7733,DRIPPING SPRINGS,TX,78620,M,N,60000,0,0,0,0
Sadasaburoh,Phuc,M,276,949-7149,SHIPMAN,VA,22971,M,N,40000,5.75,0,1800,0
Martti,Jesse,M,928,846-7231,KEARNY,AZ,85137,M,Y,60000,3.645,0,4200,2300
Byoung,Garidis,F,435,268-9911,SALT LAKE CITY,UT,84199,S,N,30000,7,2475,0,0
Ilana,Napiorkowski,M,585,756-7847,DAVENPORT,NY,13750,S,N,25000,4.0984755,0,0,0
Goetz,Skowron,M,210,533-4318,CORPUS CHRISTI,TX,78404,S,Y,50000,0,0,0,0
Ramesh,Welker,F,270,520-2861,SPARTA,KY,41086,M,Y,80000,6,0,40,20
Tariq,Hashemian,F,386,510-7500,JACKSONVILLE,FL,32223,S,N,45000,0,0,0,0
Kai,Day,F,434,728-3681,RICHMOND,VA,23218,M,N,100000,5.75,0,1800,0
Kazuko,Date,F,858,198-6202,ROWLAND HEIGHTS,CA,91748,S,N,85000,9.3,87,0,0
Virgilio,Gaschnig,M,703,730-4886,SPRINGFIELD,VA,22158,M,Y,45000,5.75,0,1800,900
Ziva,Rovere,M,701,725-9902,LEONARD,ND,58052,S,N,90000,2.7990127,3300,0,0
Haibin,Tolga,M,208,561-7110,BONNERS FERRY,ID,83805,M,Y,60000,7.8,0,6600,3300
Yashvant,Ritcey,M,856,481-4369,NEW PROVIDENCE,NJ,7974,M,N,10000,1.4,0,2000,0
Akimou,Dongen,F,870,213-3578,LITTLE ROCK,AR,72225,S,N,80000,7,20,0,0
Jianchen,Roucairol,F,801,997-1452,WASHINGTON,UT,84780,S,N,5000,7,2475,0,0
Vinoo,Snelgrove,M,423,553-8728,NORMANDY,TN,37360,S,Y,35000,0,0,0,0
Hanxiong,Dicks,M,308,236-4974,WYNOT,NE,68792,M,N,20000,5.685643,0,206,0
Fabricio,Sooriamurthi,M,724,445-7947,NEW TRIPOLI,PA,18066,M,N,15000,3.07,0,0,0
Phill,Noice,M,678,654-2379,CASSVILLE,GA,30123,S,N,45000,6,2700,0,0
Wagdy,Toulouse,M,443,151-4592,GLENWOOD,MD,21738,S,Y,40000,4.75,2400,0,2400
Abderrahim,Layne,F,603,773-2330,EAST DERRY,NH,3041,S,N,40000,0,0,0,0
Qui,Phalke,M,606,771-9611,BOWLING GREEN,KY,42103,M,N,75000,6,0,40,0
Simonetta,Birjandi,F,605,785-3004,RAPID CITY,SD,57702,M,Y,45000,0,0,0,0
Filipp,Ropelewski,M,843,586-8389,MONCKS CORNER,SC,29461,S,N,75000,7,3300,0,0
Olaf,Lorie,M,678,651-9664,ALBANY,GA,31705,S,Y,15000,6,2700,0,3000
WingNing,Takano,F,302,952-5820,NEWARK,DE,19717,M,Y,15000,2.8818183,0,220,110
Bonghee,Sugimura,F,802,155-1289,EAST DOVER,VT,5341,M,N,45000,3.9004214,0,6600,0
Parker,Nisbet,F,202,555-2567,WASHINGTON,DC,20078,M,Y,80000,9,0,2740,1370
Toshimasa,Eickermann,M,801,799-1571,PANGUITCH,UT,84759,S,Y,75000,7,2475,0,2475
Krishnamurthy,Isenberg,F,769,861-8180,TYLERTOWN,MS,39667,M,N,40000,5,0,12000,0
Limsoon,Dolken,M,939,481-6109,CAGUAS,PR,726,M,N,15000,0,0,0,0
Anish,Matsuyama,F,802,231-1416,SOUTH STRAFFORD,VT,5070,M,Y,70000,4.397808,0,6600,3300
Milo,Oettli,F,479,796-9884,LITTLE ROCK AIR FORCE BASE,AR,72099,S,Y,60000,7,20,0,20
Claudio,Kirkova,F,302,793-9559,KIRKWOOD,DE,19708,M,N,10000,2.540909,0,220,0
Masayo,Schroeppel,M,435,452-1872,BLUFF,UT,84512,S,Y,75000,7,2475,0,2475
Amin,Goni,M,808,458-9312,MILILANI,HI,96789,S,Y,100000,8.25,1040,0,1040
Sashidhar,Ede,M,913,602-3839,WICHITA,KS,67203,M,Y,80000,6.45,0,4500,2250
Hung,Vamvakos,F,701,889-9654,BOWDON,ND,58418,S,Y,100000,2.914935,3300,0,3300
Shinsuke,Westin,M,720,536-3010,HILLSIDE,CO,81232,M,N,45000,4.63,0,0,0
Lifeng,Korczynski,M,925,805-2755,PASADENA,CA,91104,S,Y,75000,9.3,87,0,272
Karlis,Berrada,F,270,760-2396,THOUSANDSTICKS,KY,41766,M,N,35000,3.7777777,0,40,0
Tarang,Schwetman,F,434,748-1370,LOVETTSVILLE,VA,20180,S,Y,15000,5.214286,900,0,900
Mendel,Standera,F,503,714-4797,SALEM,OR,97313,M,N,100000,9,0,318,0
Faten,Strooper,F,603,922-6076,GORHAM,NH,3581,M,Y,100000,0,0,0,0
Guttorm,Humborstad,M,731,940-1417,JELLICO,TN,37762,M,N,55000,0,0,0,0
Masali,Nastar,F,256,227-6869,LOACHAPOKA,AL,36865,S,Y,30000,5,1500,0,300
Ricardo,Cheikhrouhou,M,803,462-2356,ADAMS RUN,SC,29426,M,Y,95000,7,0,6600,3300
Xiaolong,Ylonen,F,770,918-5789,LOCUST GROVE,GA,30248,M,Y,70000,6,0,5400,3000
Raymonde,McReynolds,F,225,277-2757,BORDELONVILLE,LA,71320,M,N,55000,6,0,9000,0
Tomoko,Merey,F,302,422-6830,WILMINGTON,DE,19850,S,N,65000,5.95,110,0,0
Sumeet,Zviran,M,401,502-6392,CAROLINA,RI,2812,S,N,25000,0,0,0,0
Hinrich,Gentile,F,307,312-3453,SADDLESTRING,WY,82840,M,N,40000,0,0,0,0
Akeno,Abrantes,M,605,289-8795,ALPENA,SD,57312,S,N,20000,0,0,0,0
Marilyn,Havelund,F,505,232-5172,LLANO,NM,87543,M,Y,55000,5.3,0,6600,3300
Mildred,Kharin,F,352,299-6182,SAINT PETERSBURG,FL,33703,M,Y,95000,0,0,0,0
Jackie,Bol,F,304,845-1015,CHARLESTON,WV,25313,S,N,45000,5.45,2000,0,0
Anoosh,Gestri,M,618,352-2817,MURPHYSBORO,IL,62966,S,Y,50000,3,2000,0,2000
Ami,Lakshmanan,F,217,127-9594,WINSLOW,IL,61089,S,Y,5000,3,2000,0,2000
Aral,Astor,M,337,643-5721,BATON ROUGE,LA,70806,M,N,45000,6,0,9000,0
Minqiang,MacLean,M,320,658-1094,YOUNG AMERICA,MN,55567,S,Y,30000,5.8564034,3300,0,3300
Xiaofei,Denecker,M,405,987-7570,TULSA,OK,74106,M,Y,80000,6.25,0,2000,1000
Burzin,Skogmar,M,801,629-2955,BOULDER,UT,84716,M,Y,70000,7,0,4950,2475
Wojceich,Dietz,F,947,252-5894,CLAYTON,MI,49235,M,N,15000,3.9,0,6200,0
Creve,Guetari,M,858,781-6803,MONTROSE,CA,91021,M,Y,45000,9.3,0,174,272
Nieves,Weinbaum,F,509,657-5257,SEATTLE,WA,98194,S,N,20000,0,0,0,0
Kyungcheol,Obradovich,M,518,814-9699,NEW YORK,NY,10112,M,Y,95000,4.5039635,0,0,1000
Vinton,Hitomi,M,732,366-1584,NETCONG,NJ,7857,S,N,70000,2.1885417,1000,0,0
Alex,Hermanns,F,253,726-8396,GRANDVIEW,WA,98930,M,Y,50000,0,0,0,0
Amihai,Whitcroft,M,863,913-8819,WEST PALM BEACH,FL,33402,M,N,10000,0,0,0,0
Divine,Marceau,F,803,543-9172,GREENVILLE,SC,29608,S,Y,85000,7,3300,0,3300
Krishnaiah,Bruha,F,775,275-7000,SUN VALLEY,NV,89433,M,Y,40000,0,0,0,0
Yukinobu,Lahiri,F,515,560-7983,CENTERVILLE,IA,52544,M,Y,45000,7.111101,0,80,40
Sameer,Shteto,F,479,105-4769,HUGHES,AR,72348,M,N,45000,7,0,40,0
Chaomei,Nabli,F,740,498-3535,CANTON,OH,44708,S,Y,80000,3.2016153,1300,0,1300
Perry,Krevner,F,262,815-7030,ADAMS,WI,53910,M,Y,15000,4.707031,0,1400,400
Geoff,Snoeyink,F,406,402-9954,FORTINE,MT,59918,M,Y,10000,4.916379,0,3800,1900
Massimo,Rioboo,M,208,200-1231,CAMBRIDGE,ID,83610,S,Y,40000,7.8,3300,0,3300
Xubo,Khamisy,M,435,528-8886,SANDY,UT,84090,M,N,65000,7,0,4950,0
Vlad,Langford,F,801,686-8620,SALT LAKE CITY,UT,84150,M,N,85000,7,0,4950,0
Duanning,Baranowski,M,702,839-1023,MC GILL,NV,89318,S,Y,70000,0,0,0,0
Paige,Monkewich,F,909,183-2472,PALM DESERT,CA,92261,M,Y,40000,8.951314,0,174,272
Uzi,Nascimento,M,939,558-9564,PONCE,PR,734,S,N,40000,0,0,0,0
Tayeb,Pollermann,F,208,208-5421,BOISE,ID,83705,S,Y,95000,7.8,3300,0,3300
Qingda,Schamber,F,865,323-5908,KNOXVILLE,TN,37919,S,N,15000,0,0,0,0
Joobin,Ablaeyv,F,301,862-4306,BOWIE,MD,20721,S,N,90000,4.75,2400,0,0
Kiyokazu,Gerth,F,980,615-6551,RUTHERFORD COLLEGE,NC,28671,S,Y,55000,6.8863635,3300,0,3300
Khurram,Pavani,F,253,888-6267,LONGVIEW,WA,98632,M,Y,55000,0,0,0,0
Teruko,Ampratwum,F,406,546-8474,HAMMOND,MT,59332,M,Y,20000,6.9,0,3800,1900
Siranush,Hasselbring,F,573,831-6592,STEELE,MO,63877,S,Y,65000,6,2100,0,1200
Caolyn,Rinschede,F,502,595-3760,OLMSTEAD,KY,42265,M,Y,55000,4.888889,0,40,20
Toshifumi,Imai,F,505,257-7778,HOBBS,NM,88241,S,Y,90000,5.3,3300,0,3300
Kazuhisa,Berard,F,401,318-6109,CRANSTON,RI,2910,M,Y,30000,0,0,0,0
Annig,Salehi,F,406,784-5566,MARION,MT,59925,M,N,15000,6.9,0,3800,0
Anu,Zuzuki,M,785,732-1063,DRESDEN,KS,67635,S,N,55000,6.45,2250,0,0
Sahibsingh,Jevtic,F,339,994-2573,DANVERS,MA,1923,S,Y,10000,5.3,3575,0,1000
Tadanori,Junkin,M,336,786-8101,ASHEVILLE,NC,28813,M,Y,5000,6,0,6600,3300
Kuzuko,Kitayama,M,606,780-9079,TOPMOST,KY,41862,S,N,50000,4.611111,20,0,0
Renger,Glas,F,701,558-8183,WEST FARGO,ND,58078,S,Y,40000,2.2194002,3300,0,3300
Marcella,Goot,M,302,322-3082,CHESWOLD,DE,19936,S,N,85000,5.95,110,0,0
Dongdong,Onate,F,406,150-5102,BOZEMAN,MT,59772,S,Y,40000,6.9,1900,0,1900
Daron,D'Ambra,F,520,465-2979,GLENDALE,AZ,85306,M,N,50000,3.49,0,4200,0
Yiorgos,Noordermeer,M,913,645-3083,ANTHONY,KS,67003,M,N,85000,6.45,0,4500,0
Ireneusz,Rosay,M,802,163-4215,NEWPORT CENTER,VT,5857,M,N,40000,3.800944,0,6600,0
Saeko,Stachour,F,760,120-8846,SAN FRANCISCO,CA,94112,S,Y,70000,9.3,87,0,272
Ricky,Ishii,F,701,258-7137,GLADSTONE,ND,58630,M,N,65000,2.5092063,0,6600,0
Remi,Kleinman,F,802,515-3588,WARDSBORO,VT,5355,M,Y,100000,4.994672,0,6600,3300
Azriel,Walstra,F,443,194-8019,NOTTINGHAM,MD,21236,M,Y,90000,4.75,0,4800,2400
Claudius,Melhart,F,646,446-9478,LINCOLNDALE,NY,10540,M,Y,20000,4.0695124,0,0,1000
Dharmavani,Assche,M,304,600-4200,HERNDON,WV,24726,S,Y,70000,6.5,2000,0,2000
Taekyoung,Phan,F,320,370-6455,MADISON LAKE,MN,56063,M,Y,95000,7.85,0,6600,3300
Yunqi,Karg,M,334,718-9209,HALEYVILLE,AL,35565,M,N,15000,5,0,3000,0
Janyce,Schiper,M,808,312-8125,KEKAHA,HI,96752,S,Y,40000,8.25,1040,0,1040
Lem,Salveter,F,304,563-5294,ADRIAN,WV,26210,M,Y,60000,6.5,0,4000,2000
Yehea,Moharir,M,936,553-6026,NORTH ZULCH,TX,77872,S,N,100000,0,0,0,0
Jorma,Grabner,F,803,194-2756,PEAK,SC,29122,S,Y,60000,7,3300,0,3300
Marlene,Klerer,F,605,177-1366,ORAL,SD,57766,M,N,85000,0,0,0,0
Hideaki,Scholtes,M,308,644-5832,FULLERTON,NE,68638,S,N,30000,6.84,103,0,0
Allen,Kurata,F,401,380-9832,TIVERTON,RI,2878,S,N,60000,0,0,0,0
MenChow,Veccia,F,443,715-2075,CUMBERLAND,MD,21501,M,Y,20000,4.75,0,4800,2400
Vinnakota,Caloud,F,701,432-8930,MAYVILLE,ND,58257,S,N,95000,2.8569736,3300,0,0
Debashis,Wolte,F,502,498-9012,SASSAFRAS,KY,41759,M,Y,5000,2.1111112,0,40,20
Merja,Bank,M,718,752-5558,LIVONIA CENTER,NY,14488,S,N,90000,4.475,0,0,0
Gerth,Ghiselli,M,308,957-3225,DECATUR,NE,68020,S,N,40000,6.84,103,0,0
Sumitaka,Mikelsons,M,701,185-8402,CARRINGTON,ND,58421,S,Y,15000,2.1,3300,0,3300
Gurdeep,Battaglin,M,907,185-9134,THORNE BAY,AK,99919,M,N,30000,0,0,0,0
Sameet,Setia,F,303,941-1049,BETHUNE,CO,80805,S,N,5000,4.63,0,0,0
Elissa,Gunderson,M,206,786-4645,MEDINA,WA,98039,S,N,60000,0,0,0,0
Juliana,Ayari,F,205,244-2771,GRAYSVILLE,AL,35073,S,Y,35000,5,1500,0,300
DeWLitt,Broomell,M,941,804-3370,HIALEAH,FL,33010,S,N,45000,0,0,0,0
Ruslan,Winzen,M,401,775-2039,NEWPORT,RI,2841,S,Y,65000,0,0,0,0
Pasi,Artelt,M,202,206-6719,PARCEL RETURN SERVICE,DC,56933,S,Y,65000,9,1370,0,1370
Apostolos,Barachini,M,503,769-5020,GRANTS PASS,OR,97528,M,N,25000,9,0,318,0
Naohisa,Schmidmaier,M,724,461-9338,KERSEY,PA,15846,M,N,40000,3.07,0,0,0
Aladin,Bradey,F,918,980-7676,ORLANDO,OK,73073,S,N,10000,6.25,1000,0,0
Naftali,Terziyan,F,909,248-1839,CLOVIS,CA,93612,M,N,30000,6.590543,0,174,0
Yekta,Schlegel,F,435,718-3044,CHESTER,UT,84623,S,N,75000,7,2475,0,0
Wafi,Wissmann,M,574,555-5027,ROANOKE,IN,46783,M,Y,100000,3.4,0,2000,1000
Dattatraya,Kovalyov,M,939,697-7355,GUAYNABO,PR,969,M,Y,10000,0,0,0,0
Terunao,Kontogiorgos,F,620,882-1284,SYCAMORE,KS,67363,M,N,20000,4.483333,0,4500,0
Hiroshige,Podkolzin,M,334,787-2905,SPANISH FORT,AL,36577,S,Y,30000,5,1500,0,300
Soha,Rodding,F,509,576-8304,TACOMA,WA,98431,S,N,50000,0,0,0,0
Natividad,Maluszynski,M,208,441-2097,TWIN FALLS,ID,83303,M,N,55000,7.8,0,6600,0
Pravil,Lindblad,F,435,267-9177,GARLAND,UT,84312,S,N,50000,7,2475,0,0
Kaisa,Paraboschi,M,901,541-1667,MC DONALD,TN,37353,S,Y,20000,0,0,0,0
Sanford,Bullock,F,228,257-1430,SARAH,MS,38665,S,N,10000,5,6000,0,0
Sajjad,Brull,F,347,695-2467,BETHPAGE,NY,11714,M,Y,55000,4.272256,0,0,1000
Ludomir,Laohapipattana,M,309,990-4962,LEXINGTON,IL,61753,S,N,10000,3,2000,0,0
Moss,Schiex,M,719,504-3945,CHROMO,CO,81128,S,N,85000,4.63,0,0,0
Ibraheem,Fidelak,M,913,634-5182,MANTER,KS,67862,M,Y,45000,6.45,0,4500,2250
Berto,Dasarathy,F,304,279-9775,COLFAX,WV,26566,S,Y,25000,4.05,2000,0,2000
Kimon,Cavalli,M,980,654-3449,MILLERS CREEK,NC,28651,M,Y,50000,6.7814684,0,6600,3300
Henda,d'Astous,M,574,252-5051,PALMYRA,IN,47164,M,N,60000,3.4,0,2000,0
Ender,Wetprasit,M,601,742-2418,MADDEN,MS,39109,M,Y,15000,5,0,12000,1500
Roger,Kadobayashi,M,660,860-7921,BLUE SPRINGS,MO,64014,M,N,75000,6,0,4200,0
Niall,Feger,M,402,526-3992,CLATONIA,NE,68328,M,N,45000,6.84,0,206,0
Yoji,Noack,F,505,744-9761,GAMERCO,NM,87317,M,N,25000,5.3,0,6600,0
Mathis,Kaminka,M,307,946-8751,ROBERTSON,WY,82944,M,Y,85000,0,0,0,0
Takaharu,Coullard,F,928,719-6061,SIERRA VISTA,AZ,85636,S,N,30000,3.1799998,2100,0,0
Shridhar,Mitzner,F,240,886-7296,INDIAN HEAD,MD,20640,M,Y,55000,4.75,0,4800,2400
Kengo,Berc,F,702,704-6308,NORTH LAS VEGAS,NV,89032,M,N,55000,0,0,0,0
Arif,Kartik,F,718,850-8434,NEW YORK,NY,10111,S,Y,60000,4.3012195,0,0,1000
Uinam,Littlestone,F,814,968-2496,CHINCHILLA,PA,18410,M,Y,45000,3.07,0,0,0
Joop,Takayama,M,845,524-4506,MADISON,NY,13402,S,Y,75000,4.3881097,0,0,1000
Pesech,Hosaka,F,505,497-6021,LINDRITH,NM,87029,S,N,25000,5.3,3300,0,0
Haifeng,Yadrick,F,302,391-4663,OCEAN VIEW,DE,19970,M,Y,70000,5.95,0,220,110
LuoQuan,Demner,M,848,104-8609,OCEAN VIEW,NJ,8230,S,N,55000,1.9519792,1000,0,0
Parvathi,Cap,F,304,654-5729,MONTGOMERY,WV,25136,M,Y,70000,6.5,0,4000,2000
