f_name,l_name,gender,area_code,phone,city,state,zip,marital_status,has_child,salary,rate,single_exemp,married_exemp,child_exemp
Nomi,Malaveta,F,949,537-7228,PHELAN,CA,92329,M,Y,55000,9.3,0,174,272
Bernando,Abandah,M,202,966-5447,WASHINGTON,DC,20570,S,N,20000,6.75,1370,0,0
Yoshikazu,Delgado,M,720,370-8460,GRANT,CO,80448,S,N,75000,4.63,0,0,0
Duke,Trappl,F,810,742-4703,PRUDENVILLE,MI,48651,S,Y,65000,3.9,3100,0,3100
Mahadevamurty,Shekhar,F,720,292-6401,FLEMING,CO,80728,S,Y,50000,4.63,0,0,0
Jermy,Kakizaki,F,253,482-1340,GRANDVIEW,WA,98930,M,N,20000,0,0,0,0
Anirvan,Zargham,M,302,158-4884,WILMINGTON,DE,19896,S,Y,10000,2.540909,110,0,110
Fusatake,Leitold,M,307,322-4687,ROCK RIVER,WY,82083,S,Y,35000,0,0,0,0
Alin,Creasy,M,717,554-5168,CLAYSVILLE,PA,15323,S,Y,90000,3.07,0,0,0
Ramakrishnan,Olsztyn,M,603,155-4445,SOUTH SUTTON,NH,3273,M,N,10000,0,0,0,0
Yoshikane,Rozen,F,907,295-4277,ANCHORAGE,AK,99511,M,N,45000,0,0,0,0
Tsang,Kinnaert,M,701,839-4540,ELLENDALE,ND,58436,M,Y,90000,2.7990127,0,6600,3300
Santonu,Parikh,M,203,911-4244,NEW HAVEN,CT,6511,M,N,70000,5,0,24500,0
Liqun,Bra,F,347,775-7313,PIERREPONT MANOR,NY,13674,M,N,70000,4.359146,0,0,0
Keiichiro,Maffray,F,804,365-1501,VIRGINIA BEACH,VA,23461,M,N,45000,5.75,0,1800,0
Mikkel,Greefhorst,M,954,539-2282,SALEM,FL,32356,M,Y,20000,0,0,0,0
Giuseppe,Osman,M,702,806-7292,LAS VEGAS,NV,89114,S,N,15000,0,0,0,0
Sugwoo,Priol,M,814,550-8565,ATLASBURG,PA,15004,S,Y,85000,3.07,0,0,0
Hrant,Rodding,F,701,799-3871,CANDO,ND,58324,M,Y,55000,2.3932838,0,6600,3300
Maryse,Biryukow,M,559,321-8692,HIGHLAND,CA,92346,M,Y,15000,3.0493855,0,174,272
Piet,Rosenbohm,F,406,501-6206,GILDFORD,MT,59525,S,N,50000,6.9,1900,0,0
Jiyuan,Lefas,M,312,184-1216,BRAIDWOOD,IL,60408,M,Y,85000,3,0,4000,2000
Debashish,Raamot,F,417,796-9494,WEBB CITY,MO,64870,S,N,15000,6,2100,0,0
Ralf,Bouquet,M,801,653-4572,SALEM,UT,84653,S,N,85000,7,2475,0,0
Bjajesh,Rennert,F,847,253-1950,ASHLEY,IL,62808,M,Y,95000,3,0,4000,2000
Jafar,Pettey,F,701,113-9718,SHIELDS,ND,58569,S,Y,30000,2.1034775,3300,0,3300
Nikos,Bellairs,F,907,742-2901,HAINES,AK,99827,M,Y,70000,0,0,0,0
Yann,Autexier,F,907,749-1716,TULUKSAK,AK,99679,M,N,30000,0,0,0,0
Cornelious,Toyoshima,M,773,643-7359,COELLO,IL,62825,S,Y,80000,3,2000,0,2000
Purnendu,Catalkaya,M,505,124-9331,SAN ACACIA,NM,87831,S,Y,10000,3.2428572,3300,0,3300
Tamal,Hisaki,M,314,731-2830,REPUBLIC,MO,65738,S,Y,45000,6,2100,0,1200
Rosella,Bitner,F,208,426-7148,TROY,ID,83871,S,Y,70000,7.8,3300,0,3300
Gabriela,Clitherow,M,202,926-3993,WASHINGTON,DC,20501,M,Y,60000,9,0,2740,1370
Teemu,Chalfan,M,802,778-8066,GRAFTON,VT,5146,S,Y,55000,4.099376,3300,0,3300
Manjai,Lenhof,M,435,493-5219,SALT LAKE CITY,UT,84108,M,N,85000,7,0,4950,0
Ruairi,Large,F,774,716-6099,CHERRY VALLEY,MA,1611,M,N,10000,5.3,0,7150,0
Edleno,Dworak,M,573,274-5127,SAINT LOUIS,MO,63129,M,Y,90000,6,0,4200,1200
Yishai,Tyszer,F,208,538-6934,POST FALLS,ID,83854,S,Y,30000,7.8,3300,0,3300
Meilir,Scherz,F,304,377-5036,HARPER,WV,25851,S,N,55000,6.1499996,2000,0,0
Natalya,Wohlfarth,F,802,963-3324,VERNON,VT,5354,S,N,95000,4.8951945,3300,0,0
Ziqiang,Rouch,M,787,332-7188,ADJUNTAS,PR,601,M,Y,95000,0,0,0,0
Zenon,Wolf,F,208,262-2638,BLANCHARD,ID,83804,M,Y,25000,7.8,0,6600,3300
Regis,Zweizig,M,410,988-5311,CHAPTICO,MD,20621,M,Y,75000,4.75,0,4800,2400
Alipio,Pordesch,F,484,917-5302,LAUGHLINTOWN,PA,15655,M,Y,40000,3.07,0,0,0
Toru,Carrigan,F,573,829-8939,BRIAR,MO,63931,M,N,95000,6,0,4200,0
Vitus,Kachitvichyanukul,M,270,163-1688,BURDINE,KY,41517,S,N,20000,2.9444444,20,0,0
Pam,Dolken,F,360,488-9346,MAPLE VALLEY,WA,98038,S,N,30000,0,0,0,0
Yongfei,Llewellyn,M,712,759-6224,ADEL,IA,50003,M,Y,20000,3.2516527,0,80,40
Ghassem,Templeman,M,229,632-6789,GRAYSVILLE,GA,30726,S,Y,65000,6,2700,0,3000
Sanggoo,Belz,F,413,360-9334,BURLINGTON,MA,1803,S,Y,90000,5.3,3575,0,1000
Friederike,Redon,M,952,455-5497,RICE,MN,56367,S,Y,5000,5.35,3300,0,3300
Sixto,Burnell,M,406,251-7397,MILDRED,MT,59341,S,Y,75000,6.9,1900,0,1900
Shunge,Apers,F,541,777-6180,PORTLAND,OR,97225,M,N,20000,9,0,318,0
Yizheng,McCrosky,M,843,486-5569,CONESTEE,SC,29636,S,N,45000,7,3300,0,0
Wonchan,DosSantos,F,612,363-1243,ELK RIVER,MN,55330,S,Y,45000,6.6568303,3300,0,3300
Cedric,Backelin,M,701,985-9354,FORT TOTTEN,ND,58335,S,N,55000,2.3932838,3300,0,0
Ryotaro,Coppola,M,423,411-2915,DYERSBURG,TN,38025,M,Y,45000,0,0,0,0
Asgeir,Raugh,F,302,448-8889,YORKLYN,DE,19736,S,N,50000,5.268182,110,0,0
Mamede,Dilley,F,608,369-9488,TAYLOR,WI,54659,M,N,100000,6.183918,0,1400,0
Reidar,Takeoka,M,216,863-6994,HAMILTON,OH,45013,S,N,20000,1.2099231,1300,0,0
Maurice,Romboli,F,207,847-3915,ATHENS,ME,4912,S,Y,35000,8.5,2850,0,2850
Roded,Benois,F,505,730-7476,ALBUQUERQUE,NM,87176,S,Y,70000,5.3,3300,0,3300
Cornelious,Porkaew,M,623,111-6938,MCNARY,AZ,85930,M,N,20000,3.0249999,0,4200,0
Reza,Vanegas,F,208,180-4765,CLARK FORK,ID,83811,S,Y,65000,7.8,3300,0,3300
Turner,Bretthauer,M,202,332-8655,WASHINGTON,DC,20070,S,Y,50000,9,1370,0,1370
Kyu,Oliva,M,947,938-4726,SPRINGPORT,MI,49284,S,N,35000,3.9,3100,0,0
Gita,Mints,M,405,432-7642,JONES,OK,73049,S,N,60000,6.25,1000,0,0
Kouji,Sureshchandran,M,302,994-3345,NEWARK,DE,19716,S,Y,15000,2.8818183,110,0,110
Lalgudi,Wijk,F,812,394-2656,HUNTINGTON,IN,46750,M,Y,60000,3.4,0,2000,1000
Phipps,Lippok,F,307,884-5825,CORA,WY,82925,M,Y,15000,0,0,0,0
Vram,Wenger,F,307,918-4420,ETNA,WY,83118,S,N,10000,0,0,0,0
Shaw,Statz,F,970,212-2915,FORT COLLINS,CO,80528,S,N,55000,4.63,0,0,0
Wafa,Kleiser,F,860,572-9949,GROTON,CT,6340,M,N,45000,5,0,24500,0
Hatsukazu,Perrizo,F,802,767-7183,THETFORD CENTER,VT,5075,M,Y,5000,3.6,0,6600,3300
Basilis,Gottsman,M,605,444-1527,HUMBOLDT,SD,57035,S,N,75000,0,0,0,0
Keiki,Peikert,F,207,499-1211,EAST WINTHROP,ME,4343,M,Y,45000,8.5,0,5700,2850
Turner,Felderman,M,507,936-3834,SHAFER,MN,55074,M,Y,90000,7.85,0,6600,3300
Constantin,Erva,F,505,447-6985,SANTA FE,NM,87592,M,Y,10000,3.2428572,0,6600,3300
Zhoujun,Hammainen,F,479,712-3021,GENTRY,AR,72734,M,Y,80000,7,0,40,20
Gareth,Jambor,F,907,966-3426,SAND POINT,AK,99661,S,Y,5000,0,0,0,0
Roseane,Corneil,M,980,576-9747,HIGHFALLS,NC,27259,S,N,75000,7.305944,3300,0,0
Shari,O'Neill,M,973,793-3639,JERSEY CITY,NJ,7097,S,Y,5000,1.4,1000,0,1500
Jiann,Kuriyan,M,202,432-9993,WASHINGTON,DC,20355,S,N,15000,5.625,1370,0,0
Kwangyoen,Gumm,M,202,756-7533,WASHINGTON,DC,20215,M,Y,90000,9,0,2740,1370
Herwig,Bruns,M,224,601-8618,ROCKFORD,IL,61105,M,N,85000,3,0,4000,0
Moredachi,Monkewich,F,615,129-9408,NASHVILLE,TN,37217,M,N,45000,0,0,0,0
Sankar,Halova,M,907,402-6288,WASILLA,AK,99654,S,N,20000,0,0,0,0
Jianming,Soderlund,F,347,583-4152,FAYETTEVILLE,NY,13066,M,Y,5000,4,0,0,1000
Falk,Farrahi,M,401,636-3631,PROVIDENCE,RI,2909,S,N,40000,0,0,0,0
Hilan,Evers,F,208,657-5102,HOWE,ID,83244,S,N,55000,7.8,3300,0,0
Karell,Lycett,F,860,879-1116,NEW HAVEN,CT,6533,S,N,5000,3,12750,0,0
Springer,Leinwand,F,208,599-3282,SWANLAKE,ID,83281,M,N,85000,7.8,0,6600,0
Ifor,L'Ecuyer,M,947,859-6840,MIDDLETON,MI,48856,M,Y,75000,3.9,0,6200,3100
Erick,Evens,M,605,692-3303,SIOUX FALLS,SD,57106,S,N,5000,0,0,0,0
Wenxue,Stentiford,F,319,954-9853,CLUTIER,IA,52217,M,Y,100000,8.98,0,80,40
Yatsuka,Pettorossi,M,701,425-7365,DENHOFF,ND,58430,S,N,55000,2.3932838,3300,0,0
Dechang,Naroska,F,859,218-5681,HAZARD,KY,41701,M,N,65000,5.4444447,0,40,0
Basuki,Simao,M,901,157-8474,MEMPHIS,TN,38104,M,Y,40000,0,0,0,0
Sergio,Thees,F,301,319-7302,WYE MILLS,MD,21679,M,N,90000,4.75,0,4800,0
Saugata,Heusler,F,785,822-1168,DWIGHT,KS,66849,S,N,15000,3.5,2250,0,0
Trygve,Rijn,F,402,298-4009,AMELIA,NE,68711,S,Y,75000,6.84,103,0,103
Boguslaw,Krueger,M,334,333-1211,STOCKTON,AL,36579,M,Y,10000,5,0,3000,300
Kerkko,Vayngrib,M,606,378-8866,ROYALTON,KY,41464,M,Y,15000,2.6666667,0,40,20
Bojan,Debuse,F,518,918-1551,NEWBURGH,NY,12555,M,N,45000,4.2143292,0,0,0
Yonghoan,Bergner,F,351,407-8666,BILLERICA,MA,1821,M,N,5000,5.3,0,7150,0
Tejwansh,Rieffel,M,310,862-4208,SACRAMENTO,CA,94274,M,Y,35000,7.7709284,0,174,272
Ziva,Onizuka,M,712,776-5379,KAMRAR,IA,50132,S,N,60000,8.98,40,0,0
Shoshana,Shimojo,F,980,751-1604,HIGH POINT,NC,27260,S,Y,95000,7.7255244,3300,0,3300
Kimihiro,Ebcioglu,M,401,162-7297,EXETER,RI,2822,S,Y,60000,0,0,0,0
Gillermo,Tsotsos,M,206,592-9563,BOTHELL,WA,98041,S,N,55000,0,0,0,0
Frederic,Borzovs,F,405,977-4079,BRISTOW,OK,74010,M,Y,50000,6.25,0,2000,1000
Pratyush,Rosca,F,901,397-6368,HUNTSVILLE,TN,37756,M,N,45000,0,0,0,0
Jayaramaiah,Benowitz,F,939,229-6638,SANTA ISABEL,PR,757,M,Y,5000,0,0,0,0
Lynda,Salmen,M,253,369-6475,DARRINGTON,WA,98241,M,Y,65000,0,0,0,0
Guttorm,Yetto,M,641,531-3343,WEBB,IA,51366,M,N,15000,2.479763,0,80,0
Antoni,Lonchamp,F,334,782-5887,GOODSPRINGS,AL,35560,M,N,95000,5,0,3000,0
Nacer,Hamfelt,M,401,722-3264,PEACE DALE,RI,2883,M,N,15000,0,0,0,0
Masahisa,Nassif,F,479,453-5073,LOCUST GROVE,AR,72550,S,N,65000,7,20,0,0
Naser,Svjatnyi,F,702,664-1372,LAS VEGAS,NV,89183,S,Y,40000,0,0,0,0
Dietmar,Kasriel,F,401,272-2808,JAMESTOWN,RI,2835,S,Y,20000,0,0,0,0
Galina,Schusler,M,602,794-7111,POLACCA,AZ,86042,M,Y,85000,4.0325,0,4200,2300
Taizan,Pioli,M,517,379-2124,JACKSON,MI,49204,M,N,40000,3.9,0,6200,0
Guoting,Worm,F,563,884-7293,MC CLELLAND,IA,51548,S,N,35000,5.567322,40,0,0
Yuyan,Chuat,M,787,275-6980,SAN JUAN,PR,940,M,Y,85000,0,0,0,0
Evangelos,Sutre,M,774,906-6824,MONUMENT BEACH,MA,2553,M,N,60000,5.3,0,7150,0
Ferrante,Vaidyanathan,M,864,464-8125,SPARTANBURG,SC,29303,S,N,5000,3.563716,3300,0,0
Hollyn,Aberth,M,812,140-4680,BRISTOL,IN,46507,S,Y,10000,3.4,1000,0,1000
Sampath,Kadur,F,360,493-7294,QUILCENE,WA,98376,M,N,70000,0,0,0,0
Jin,Aisbett,M,302,390-7942,WILMINGTON,DE,19898,M,Y,100000,5.95,0,220,110
Rafal,Ismaeil,M,763,379-5615,COKATO,MN,55321,M,Y,55000,7.1904483,0,6600,3300
Tadahiro,Faulstich,M,505,441-1650,SAN JON,NM,88434,M,N,10000,3.2428572,0,6600,0
Lantzos,Zeleznik,M,406,921-1288,BOYD,MT,59013,M,Y,80000,6.9,0,3800,1900
Ozan,Sollins,F,201,540-8458,GLENWOOD,NJ,7418,M,Y,25000,1.4788542,0,2000,1500
Mitsuo,Rummel,M,505,928-1529,PENA BLANCA,NM,87041,S,N,90000,5.3,3300,0,0
Jinhui,Mittermeir,F,505,920-3875,PREWITT,NM,87045,M,Y,100000,5.3,0,6600,3300
Sallie,Diz,M,320,360-8885,ARLINGTON,MN,55307,M,N,30000,5.8564034,0,6600,0
Kaisa,Matthys,M,908,439-1065,SAYREVILLE,NJ,8871,M,Y,60000,2.0308332,0,2000,1500
Masanori,Poursepanj,M,812,325-2739,CYNTHIANA,IN,47612,M,N,35000,3.4,0,2000,0
Ljiljana,Cozza,F,626,917-4237,NORTH SAN JUAN,CA,95960,S,Y,70000,9.3,87,0,272
Vlado,Nagafuji,M,309,206-8063,CYPRESS,IL,62923,S,N,95000,3,2000,0,0
Mihaela,DiPippo,M,215,177-3298,WILLIAMSBURG,PA,16693,S,Y,55000,3.07,0,0,0
Jorrge,Emmart,F,310,648-1881,HEMET,CA,92546,S,N,10000,1.869,87,0,0
Lam,Fargier,F,435,628-3861,EMERY,UT,84522,M,Y,20000,7,0,4950,2475
Venu,Decleir,F,406,410-4284,ZURICH,MT,59547,M,Y,25000,6.9,0,3800,1900
Youseek,Jakobus,M,303,456-6086,STEAMBOAT SPRINGS,CO,80488,S,N,35000,4.63,0,0,0
Magne,Dullea,M,307,731-8494,HUDSON,WY,82515,M,Y,90000,0,0,0,0
Margot,Faure,F,262,572-5652,MELLEN,WI,54546,M,Y,50000,5.3151608,0,1400,400
Nagavamsi,Noor,F,570,362-5497,SHENANDOAH,PA,17976,M,N,85000,3.07,0,0,0
Reva,Larin,F,203,543-9890,NORTH HAVEN,CT,6473,M,N,15000,5,0,24500,0
Teageun,Ihrig,F,931,127-8014,ROBBINS,TN,37852,M,N,85000,0,0,0,0
Jimmie,Ziegert,F,651,156-8362,LASTRUP,MN,56344,S,Y,85000,7.85,3300,0,3300
Danai,Couvreur,M,860,972-6332,NIANTIC,CT,6357,S,Y,40000,5,12750,0,0
Wentong,Hemami,F,802,114-5743,PERKINSVILLE,VT,5151,M,Y,5000,3.6,0,6600,3300
Felicita,Alsuwaiyel,M,402,120-4732,MANLEY,NE,68403,S,Y,25000,6.5736103,103,0,103
Wenwey,Kann,F,208,141-4712,MOYIE SPRINGS,ID,83845,M,Y,30000,7.8,0,6600,3300
Leonor,O'Young,F,907,682-7127,MEKORYUK,AK,99630,M,N,45000,0,0,0,0
Vhris,Balaji,F,443,883-2225,TALL TIMBERS,MD,20690,M,Y,60000,4.75,0,4800,2400
Anwar,Froberg,F,410,300-8466,CAPITOL HEIGHTS,MD,20731,S,Y,60000,4.75,2400,0,2400
Jurgen,Weingarten,M,603,645-8422,WEST PETERBOROUGH,NH,3468,M,N,100000,0,0,0,0
Ishwar,DeFouw,M,302,589-4965,CLAYTON,DE,19938,M,Y,75000,5.95,0,220,110
Xiaolei,Averbukh,F,260,728-6998,INDIANAPOLIS,IN,46235,M,Y,65000,3.4,0,2000,1000
Guido,Dicky,M,940,696-5317,RYE,TX,77369,M,N,40000,0,0,0,0
Michio,Parkes,F,308,554-1804,BIG SPRINGS,NE,69122,M,N,100000,6.84,0,206,0
Gesualdo,Tuomenoksa,M,907,286-9654,ANCHORAGE,AK,99520,S,Y,65000,0,0,0,0
Ard,Tahe,F,907,865-2486,SOLDOTNA,AK,99669,M,N,95000,0,0,0,0
Chongkye,Benson,F,802,963-2991,LYNDON,VT,5849,S,Y,45000,3.9004214,3300,0,3300
Shoichi,Forys,M,615,982-6566,WALLAND,TN,37886,S,N,75000,0,0,0,0
Tsunenori,Theuretzbacher,F,775,615-9265,HENDERSON,NV,89002,M,Y,100000,0,0,0,0
Sugwoo,Globus,M,843,305-3530,ANDERSON,SC,29621,M,Y,100000,7,0,6600,3300
Willibald,Livingston,M,404,720-8408,REIDSVILLE,GA,30453,S,N,5000,4.4,2700,0,0
Manoel,Cippico,F,701,404-3901,COGSWELL,ND,58017,S,N,45000,2.2773614,3300,0,0
Aysegul,Vrancken,M,706,207-5785,DEARING,GA,30808,S,Y,50000,6,2700,0,3000
Xiaowei,Andersson,F,339,441-1521,LONGMEADOW,MA,1116,S,Y,15000,5.3,3575,0,1000
Qiang,Reiz,F,515,345-1944,RUTHVEN,IA,51358,S,N,20000,3.2516527,40,0,0
Martial,Nishizawa,M,973,536-8114,COLLINGSWOOD,NJ,8108,M,Y,65000,2.1096876,0,2000,1500
Yulin,Rothman,M,732,104-1215,KEANSBURG,NJ,7734,M,Y,80000,2.34625,0,2000,1500
Knuth,Rusmann,F,305,201-9486,BROOKSVILLE,FL,34602,S,Y,50000,0,0,0,0
Yukio,Allinson,F,512,747-3507,STOCKDALE,TX,78160,M,Y,40000,0,0,0,0
Shintaro,Ehara,F,931,633-6055,ROGERSVILLE,TN,37857,S,N,70000,0,0,0,0
Manikya,Ilie,M,814,741-4250,BOYERS,PA,16020,M,N,40000,3.07,0,0,0
Ifor,Preas,M,615,246-3292,SHERWOOD,TN,37376,M,Y,25000,0,0,0,0
Cosmin,Cater,M,401,944-7503,CAROLINA,RI,2812,M,N,45000,0,0,0,0
Libor,Armstead,F,208,987-7773,DINGLE,ID,83233,M,Y,95000,7.8,0,6600,3300
Yukoo,Summann,F,951,183-5982,SANTA ROSA,CA,95407,S,Y,20000,4.2297716,87,0,272
Kersti,Xiaocong,M,414,971-5954,MILWAUKEE,WI,53244,M,Y,75000,5.7495394,0,1400,400
Kazimir,Comyn,M,386,828-2618,BELLEVIEW,FL,34421,M,Y,35000,0,0,0,0
Chiaki,Fioravanti,M,773,676-5290,CHICAGO,IL,60686,S,Y,50000,3,2000,0,2000
Itaru,Perkowski,M,770,905-9090,ROYSTON,GA,30662,M,N,80000,6,0,5400,0
Mukund,Dehdashti,M,803,803-4382,MARIETTA,SC,29661,M,Y,35000,7,0,6600,3300
Erach,Angeleri,M,507,586-9746,ALEXANDRIA,MN,56308,M,N,10000,5.35,0,6600,0
Richmond,Abali,F,623,933-6819,SCOTTSDALE,AZ,85251,M,Y,80000,3.955,0,4200,2300
Nazanin,Reed,F,401,759-3363,PROVIDENCE,RI,2909,M,N,45000,0,0,0,0
Brijesh,Orlando,M,808,783-1218,PUKALANI,HI,96788,S,Y,65000,8.25,1040,0,1040
Aamod,Gerbes,M,662,707-3943,LUCEDALE,MS,39452,M,Y,60000,5,0,12000,1500
Murlidhar,Rubey,M,603,255-3744,TAMWORTH,NH,3886,M,Y,65000,0,0,0,0
Ady,Priess,F,419,286-4368,WARREN,OH,44484,M,N,25000,1.3758974,0,2600,0
Daeweon,Chitnis,F,360,268-1058,GREENBANK,WA,98253,M,N,35000,0,0,0,0
Sukesh,Zajac,F,708,772-3056,MOMENCE,IL,60954,M,N,100000,3,0,4000,0
Lishing,Praeger,M,239,448-3362,GAINESVILLE,FL,32604,S,N,65000,0,0,0,0
Hirotaka,Pine,F,573,114-8890,FAIR PLAY,MO,65649,S,N,25000,6,2100,0,0
Gershon,Wool,F,865,662-4539,MILLIGAN COLLEGE,TN,37682,M,N,25000,0,0,0,0
Kazutaki,Voiskunskii,M,401,713-5207,RUMFORD,RI,2916,M,N,80000,0,0,0,0
Osnat,Nahapetian,M,980,746-7335,COMO,NC,27818,M,N,10000,6,0,6600,0
Leslie,Perkins,F,843,933-3594,DARLINGTON,SC,29540,S,N,30000,7,3300,0,0
Stacie,Tatsiopoulos,F,307,512-2424,SAINT STEPHENS,WY,82524,S,N,20000,0,0,0,0
Tamar,Ahrenberg,M,323,102-2338,LUCERNE,CA,95458,M,N,10000,1.869,0,174,0
Bowden,Boigelot,M,407,433-9193,FLEMING ISLAND,FL,32003,M,N,85000,0,0,0,0
Malti,O'Riordan,F,917,834-1093,HOWELLS,NY,10932,M,N,70000,4.359146,0,0,0
Saroja,Meguro,F,609,294-3057,WINSLOW,NJ,8095,M,N,40000,1.7154167,0,2000,0
Chandrasekhara,Melski,M,701,651-3836,DAHLEN,ND,58224,M,N,90000,2.7990127,0,6600,0
Kuzuko,Souvignier,M,605,822-4619,BALTIC,SD,57003,S,Y,50000,0,0,0,0
Adit,Ledeniov,F,804,540-1409,MERRIFIELD,VA,22116,M,Y,80000,5.75,0,1800,900
Elin,Tretiakoff,F,551,889-6273,COLUMBUS,NJ,8022,S,N,100000,2.6616669,1000,0,0
Naoufel,Kavaky,M,301,263-6269,SAVAGE,MD,20763,M,N,30000,4.75,0,4800,0
Cezar,Rettelbach,M,404,628-8378,DALTON,GA,30720,S,Y,80000,6,2700,0,3000
Marie,Cheriton,M,971,587-6190,ALSEA,OR,97324,S,N,5000,7.4102564,159,0,0
Nara,Copperman,F,860,320-9786,MADISON,CT,6443,M,Y,45000,5,0,24500,0
Emilie,Lamping,F,802,329-6133,DORSET,VT,5251,S,Y,55000,4.099376,3300,0,3300
Kaylan,Chattopadhyay,M,414,985-9144,ALBANY,WI,53502,M,Y,100000,6.183918,0,1400,400
Hanoch,Schaad,F,409,935-6305,SAN ANTONIO,TX,78266,S,Y,10000,0,0,0,0
Renzo,Amlani,F,505,972-3413,TINNIE,NM,88351,S,Y,35000,5.3,3300,0,3300
Gyula,Gonzales,M,971,461-4733,MYRTLE POINT,OR,97458,S,Y,90000,9,159,0,159
Fredj,Schler,F,847,194-7025,MATHERVILLE,IL,61263,S,N,45000,3,2000,0,0
Terresa,Wolfram,M,512,574-3444,VERNON,TX,76385,S,Y,10000,0,0,0,0
Haymo,Rubin,M,971,225-5786,SALEM,OR,97309,S,N,20000,9,159,0,0
Safwat,Tait,F,804,237-4527,RICHMOND,VA,23235,M,Y,30000,5.75,0,1800,900
Yukinori,Kitano,F,501,917-2948,BEEBE,AR,72012,M,N,65000,7,0,40,0
Rajkumar,Schweikhardt,F,774,429-1537,CHESTER,MA,1011,S,N,60000,5.3,3575,0,0
Satyamurthy,Karstu,F,716,615-5719,PORT CHESTER,NY,10573,M,N,60000,4.3012195,0,0,0
Lenhart,Dighe,M,308,695-1896,OAK,NE,68964,M,Y,20000,5.685643,0,206,103
Horst,Ahrenberg,F,386,360-6763,MARCO ISLAND,FL,34145,S,Y,35000,0,0,0,0
Tadeusz,Courtenage,M,706,634-4852,MILLEDGEVILLE,GA,31061,M,Y,80000,6,0,5400,3000
Wilfred,Derks,M,952,105-3735,BENSON,MN,56215,M,N,100000,7.85,0,6600,0
Katsuto,Bergen,F,908,704-2215,DAYTON,NJ,8810,M,N,15000,1.4,0,2000,0
Amer,Alberdi,M,228,994-6844,SOUTHAVEN,MS,38671,M,N,40000,5,0,12000,0
Antoni,Sackman,F,401,999-7636,COVENTRY,RI,2816,M,Y,15000,0,0,0,0
Ehab,Turbyfill,M,307,609-6011,WAMSUTTER,WY,82336,S,N,55000,0,0,0,0
Hidemi,Hadjidimos,F,505,888-3989,BAYARD,NM,88023,M,N,60000,5.3,0,6600,0
Justus,Haverkamp,F,256,732-6739,BEAVERTON,AL,35544,M,Y,45000,5,0,3000,300
Maros,Murli,F,435,492-1073,VERNON,UT,84080,S,Y,35000,7,2475,0,2475
Veikko,Widmer,F,989,609-8214,EAST LANSING,MI,48825,M,Y,35000,3.9,0,6200,3100
Fatimah,McAllester,M,208,989-3111,HARRISON,ID,83833,M,Y,5000,2.6903439,0,6600,3300
Toshio,Bitton,M,802,692-5529,WHITINGHAM,VT,5361,S,N,75000,4.4972854,3300,0,0
Akemi,Cimikowski,M,270,769-1795,STONEY FORK,KY,40988,S,N,20000,2.9444444,20,0,0
Inger,McKee,F,907,944-6002,CROOKED CREEK,AK,99575,S,N,15000,0,0,0,0
Kotesh,Carpi,M,716,180-3463,ALFRED STATION,NY,14803,S,N,80000,4.4170732,0,0,0
Seongmoon,Osoba,M,302,107-5323,HOCKESSIN,DE,19707,S,Y,35000,4.245455,110,0,110
Lorenza,Arbib,M,202,668-9988,PARCEL RETURN SERVICE,DC,56972,S,N,85000,9,1370,0,0
Bouchaib,Massotte,F,919,319-3345,ETHER,NC,27247,S,Y,40000,6.571678,3300,0,3300
Luo,Brook,M,803,373-9942,PATRICK,SC,29584,S,Y,30000,7,3300,0,3300
Zhihui,Ledru,F,202,466-6362,WASHINGTON,DC,20232,S,Y,25000,7.875,1370,0,1370
Jano,Charatonik,F,414,383-1191,EAU CLAIRE,WI,54702,S,Y,75000,5.7495394,700,0,400
Rajmohan,Zdrahal,F,207,281-9723,LEEDS,ME,4263,M,N,45000,8.5,0,5700,0
Thoshiro,Maleki,M,516,416-7264,PERU,NY,12972,M,N,70000,4.359146,0,0,0
Dongping,Pecuchet,F,202,960-8135,PARCEL RETURN SERVICE,DC,56901,S,N,60000,9,1370,0,0
Sleiman,Onate,F,541,856-5811,TUALATIN,OR,97062,M,N,10000,9,0,318,0
Demetri,Cannata,F,561,651-9188,TAMPA,FL,33663,M,Y,5000,0,0,0,0
Gabor,Spell,F,563,315-8667,NICHOLS,IA,52766,M,Y,80000,8.98,0,80,40
Hitomi,Tedijanto,F,720,293-8806,DUMONT,CO,80436,S,N,45000,4.63,0,0,0
Abe,Zhiyi,M,307,682-9016,HUDSON,WY,82515,M,Y,70000,0,0,0,0
Coimbatore,Villarreal,M,870,927-3144,FOREMAN,AR,71836,M,N,80000,7,0,40,0
Maike,Beauducel,M,216,706-9304,SUMMERFIELD,OH,43788,S,N,100000,3.8655128,1300,0,0
Kenjiro,Peris,M,803,560-6362,MC CONNELLS,SC,29726,M,Y,45000,7,0,6600,3300
Mao,Llaberia,F,308,693-9128,BURWELL,NE,68823,S,Y,55000,6.84,103,0,103
Balachander,Bodik,F,601,243-9823,DREW,MS,38737,S,Y,15000,5,6000,0,1500
Seonghee,Keaton,M,862,144-3107,HOLMDEL,NJ,7733,M,N,25000,1.4788542,0,2000,0
Ariel,Bale,F,406,392-1704,CUSTER,MT,59024,S,N,60000,6.9,1900,0,0
Lizya,Coates,F,301,984-8822,FRUITLAND,MD,21826,M,Y,100000,4.75,0,4800,2400
Jaejoon,Morreau,M,402,410-9185,MILLIGAN,NE,68406,M,Y,55000,6.84,0,206,103
